date,region,coal,gas_naptha_and_diesel,hydro,lignite,nuclear,res_wind_solar_biomass_and_others,solar_gen_mu,thermal_coal_and_lignite,total,wind_genmu
2022-08-27,NR,771.0,18.0,386.0,25.0,33.0,148.0,,,1382.0,
2022-08-27,SR,506.0,7.0,175.0,55.0,47.0,225.0,,,1015.0,
2022-08-27,WR,1127.0,6.0,94.0,3.0,40.0,111.0,,,1381.0,
2022-08-28,ER,554.0,0.0,125.0,0.0,0.0,4.0,,,683.0,
2022-08-28,NER,16.0,29.0,30.0,0.0,0.0,0.0,,,74.0,
2022-08-28,NR,741.0,16.0,378.0,28.0,33.0,145.0,,,1341.0,
2022-08-28,SR,480.0,7.0,175.0,55.0,43.0,198.0,,,957.0,
2022-08-28,WR,1119.0,2.0,94.0,6.0,40.0,117.0,,,1379.0,
2022-08-29,ER,570.0,0.0,151.0,0.0,0.0,5.0,,,727.0,
2022-08-29,NER,17.0,28.0,33.0,0.0,0.0,1.0,,,79.0,
2022-08-29,NR,775.0,19.0,371.0,28.0,33.0,136.0,,,1361.0,
2022-08-29,SR,532.0,7.0,188.0,55.0,42.0,150.0,,,975.0,
2022-08-29,WR,1167.0,5.0,135.0,8.0,40.0,66.0,,,1420.0,
2022-08-30,ER,578.0,0.0,152.0,0.0,0.0,5.0,,,736.0,
2022-08-30,NER,18.0,26.0,34.0,0.0,0.0,1.0,,,78.0,
2022-08-30,NR,781.0,20.0,380.0,34.0,33.0,130.0,,,1378.0,
2022-08-30,SR,568.0,7.0,186.0,53.0,43.0,157.0,,,1014.0,
2022-08-30,WR,1218.0,7.0,128.0,7.0,40.0,59.0,,,1459.0,
2022-08-31,ER,561.0,0.0,155.0,0.0,0.0,5.0,,,721.0,
2022-08-31,NER,17.0,29.0,31.0,0.0,0.0,1.0,,,78.0,
2022-08-31,NR,774.0,19.0,377.0,30.0,32.0,148.0,,,1381.0,
2022-08-31,SR,553.0,7.0,167.0,54.0,46.0,176.0,,,1003.0,
2022-08-31,WR,1207.0,4.0,121.0,8.0,40.0,67.0,,,1446.0,
2022-09-01,ER,551.0,0.0,149.0,0.0,0.0,5.0,,,705.0,
2022-09-01,NER,17.0,29.0,33.0,0.0,0.0,0.5,,,79.0,
2022-09-01,NR,769.0,20.0,378.0,31.0,32.0,161.0,,,1392.0,
2022-09-01,SR,557.0,7.0,181.0,53.0,47.0,214.0,,,1059.0,
2022-09-01,WR,1204.0,4.0,107.0,5.0,40.0,64.0,,,1425.0,
2022-09-02,ER,569.0,0.0,151.0,0.0,0.0,5.0,,,725.0,
2022-09-02,NER,17.0,29.0,30.0,0.0,0.0,1.0,,,77.0,
2022-09-02,NR,768.0,20.0,375.0,31.0,33.0,158.0,,,1384.0,
2022-09-02,SR,567.0,7.0,182.0,53.0,47.0,182.0,,,1039.0,
2022-09-02,WR,1235.0,5.0,115.0,5.0,40.0,62.0,,,1462.0,
2022-09-03,ER,577.0,0.0,151.0,0.0,0.0,5.0,,,733.0,
2022-09-03,NER,15.0,29.0,31.0,0.0,0.0,1.0,,,76.0,
2022-09-03,NR,778.0,19.0,366.0,31.0,33.0,191.0,,,1419.0,
2022-09-03,SR,568.0,7.0,182.0,52.0,47.0,202.0,,,1059.0,
2022-09-03,WR,1236.0,8.0,111.0,5.0,40.0,89.0,,,1488.0,
2022-09-04,ER,532.0,0.0,150.0,0.0,0.0,5.0,,,687.0,
2022-09-04,NER,14.0,29.0,35.0,0.0,0.0,1.0,,,79.0,
2022-09-04,NR,747.0,16.0,366.0,27.0,33.0,199.0,,,1388.0,
2022-09-04,SR,516.0,8.0,171.0,49.0,47.0,198.0,,,988.0,
2022-09-04,WR,1136.0,5.0,103.0,6.0,40.0,172.0,,,1462.0,
2022-09-05,ER,579.0,0.0,141.0,0.0,0.0,5.0,,,724.0,
2022-09-05,NER,17.0,28.0,37.0,0.0,0.0,1.0,,,83.0,
2022-09-05,NR,782.0,18.0,364.0,25.0,33.0,166.0,,,1388.0,
2022-09-05,SR,547.0,8.0,174.0,54.0,42.0,195.0,,,1019.0,
2022-09-05,WR,1191.0,6.0,105.0,7.0,40.0,144.0,,,1494.0,
2022-09-06,ER,595.0,0.0,131.0,0.0,0.0,5.0,,,730.0,
2022-09-06,NER,17.0,29.0,36.0,0.0,0.0,1.0,,,83.0,
2022-09-06,NR,814.0,20.0,357.0,25.0,33.0,139.0,,,1387.0,
2022-09-06,SR,571.0,8.0,172.0,51.0,42.0,262.0,,,1104.0,
2022-09-06,WR,1228.0,6.0,110.0,8.0,40.0,82.0,,,1474.0,
2022-09-07,ER,609.0,0.0,146.0,0.0,0.0,5.0,,,760.0,
2022-09-07,NER,17.0,28.0,34.0,0.0,0.0,1.0,,,80.0,
2022-09-07,NR,829.0,20.0,353.0,25.0,33.0,140.0,,,1400.0,
2022-09-07,SR,550.0,7.0,169.0,39.0,42.0,269.0,,,1077.0,
2022-09-07,WR,1235.0,5.0,111.0,10.0,41.0,72.0,,,1473.0,
2022-09-08,ER,603.0,0.0,148.0,0.0,0.0,2.0,,,752.0,
2022-09-08,NER,17.0,29.0,35.0,0.0,0.0,1.0,,,81.0,
2022-09-08,NR,818.0,19.0,360.0,25.0,33.0,140.0,,,1396.0,
2022-09-08,SR,534.0,7.0,174.0,41.0,42.0,242.0,,,1040.0,
2022-09-08,WR,1216.0,5.0,110.0,9.0,40.0,93.0,,,1472.0,
2022-09-09,ER,599.0,0.0,154.0,0.0,0.0,5.0,,,758.0,
2022-09-09,NER,17.0,29.0,33.0,0.0,0.0,1.0,,,80.0,
2022-09-09,NR,804.0,20.0,363.0,25.0,32.0,135.0,,,1368.0,
2022-09-09,SR,498.0,8.0,177.0,44.0,42.0,288.0,,,1057.0,
2022-09-09,WR,1194.0,4.0,102.0,8.0,40.0,85.0,,,1434.0,
2022-09-10,ER,590.0,0.0,152.0,0.0,0.0,4.0,,,746.0,
2022-09-10,NER,17.0,29.0,32.0,0.0,0.0,1.0,,,79.0,
2022-09-10,NR,802.0,19.0,362.0,31.0,33.0,128.0,,,1375.0,
2022-09-10,SR,444.0,8.0,171.0,43.0,42.0,319.0,,,1027.0,
2022-09-10,WR,1191.0,4.0,102.0,7.0,38.0,70.0,,,1413.0,
2022-09-11,ER,522.0,0.0,151.0,0.0,0.0,4.0,,,678.0,
2022-09-11,NER,14.0,29.0,31.0,0.0,0.0,1.0,,,75.0,
2022-09-11,NR,754.0,17.0,347.0,30.0,33.0,137.0,,,1318.0,
2022-09-11,SR,377.0,8.0,153.0,50.0,38.0,344.0,,,970.0,
2022-09-11,WR,1098.0,3.0,102.0,7.0,40.0,81.0,,,1329.0,
2022-09-12,ER,530.0,0.0,152.0,0.0,0.0,5.0,,,686.0,
2022-09-12,NER,15.0,29.0,29.0,0.0,0.0,1.0,,,74.0,
2022-09-12,NR,761.0,18.0,357.0,30.0,28.0,121.0,,,1316.0,
2022-09-12,SR,391.0,9.0,177.0,54.0,42.0,372.0,,,1045.0,
2022-09-12,WR,1063.0,3.0,111.0,7.0,40.0,96.0,,,1319.0,
2022-09-13,ER,538.0,0.0,150.0,0.0,0.0,4.0,,,692.0,
2022-09-13,NER,14.0,29.0,30.0,0.0,0.0,1.0,,,73.0,
2022-09-13,NR,743.0,18.0,364.0,28.0,21.0,139.0,,,1313.0,
2022-09-13,SR,437.0,9.0,180.0,54.0,42.0,314.0,,,1036.0,
2022-09-13,WR,1022.0,3.0,110.0,8.0,40.0,106.0,,,1289.0,
2022-09-14,ER,559.0,0.0,157.0,0.0,0.0,5.0,,,721.0,
2022-09-14,NER,15.0,28.0,31.0,0.0,0.0,1.0,,,74.0,
2022-09-14,NR,736.0,18.0,359.0,28.0,18.0,127.0,,,1287.0,
2022-09-14,SR,464.0,9.0,181.0,57.0,42.0,271.0,,,1024.0,
2022-09-14,WR,987.0,3.0,110.0,7.0,40.0,127.0,,,1275.0,
2022-09-15,ER,544.0,0.0,146.0,0.0,0.0,5.0,,,695.0,
2022-09-15,NER,14.0,29.0,30.0,0.0,0.0,1.0,,,74.0,
2022-09-15,NR,672.0,18.0,348.0,30.0,19.0,129.0,,,1216.0,
2022-09-15,SR,447.0,8.0,178.0,54.0,42.0,288.0,,,1017.0,
2022-09-15,WR,949.0,2.0,107.0,9.0,32.0,169.0,,,1269.0,
2022-09-16,ER,514.0,0.0,148.0,0.0,0.0,5.0,,,667.0,
2022-09-16,NER,12.0,29.0,30.0,0.0,0.0,1.0,,,71.0,
2022-09-16,NR,631.0,16.0,348.0,30.0,19.0,170.0,,,1214.0,
2022-09-16,SR,435.0,8.0,178.0,54.0,42.0,279.0,,,997.0,
2022-09-16,WR,908.0,2.0,112.0,8.0,33.0,211.0,,,1274.0,
2022-09-17,ER,510.0,0.0,151.0,0.0,0.0,5.0,,,666.0,
2022-09-17,NER,13.0,28.0,31.0,0.0,0.0,1.0,,,72.0,
2022-09-17,NR,641.0,16.0,347.0,27.0,19.0,180.0,,,1229.0,
2022-09-17,SR,427.0,8.0,185.0,55.0,42.0,285.0,,,1003.0,
2022-09-17,WR,957.0,2.0,114.0,7.0,33.0,153.0,,,1267.0,
2022-09-18,ER,516.0,0.0,148.0,0.0,0.0,5.0,,,668.0,
2022-09-18,NER,13.0,29.0,31.0,0.0,0.0,1.0,,,73.0,
2022-09-18,NR,689.0,16.0,342.0,28.0,19.0,148.0,,,1242.0,
2022-09-18,SR,424.0,8.0,179.0,59.0,42.0,286.0,,,998.0,
2022-09-18,WR,987.0,2.0,115.0,8.0,33.0,100.0,,,1244.0,
2022-09-19,ER,552.5,0.0,147.5,0.0,0.0,4.5,,,704.5,
2022-09-19,NER,13.5,28.5,29.5,0.0,0.0,1.0,,,72.5,
2022-09-19,NR,757.5,17.5,316.5,21.5,23.0,160.5,,,1296.0,
2022-09-19,SR,469.0,9.0,174.5,50.5,42.0,300.0,,,1045.0,
2022-09-19,WR,1045.0,3.0,114.5,6.0,32.5,114.5,,,1316.5,
2022-09-21,ER,549.0,0.0,142.0,0.0,0.0,5.0,,,695.0,
2022-09-21,NER,13.0,29.0,28.0,0.0,0.0,0.0,,,70.0,
2022-09-21,NR,709.0,16.0,330.0,21.0,24.0,150.0,,,1251.0,
2022-09-21,SR,491.0,9.0,176.0,58.0,42.0,285.0,,,1061.0,
2022-09-21,WR,1048.0,2.0,107.0,4.0,33.0,133.0,,,1327.0,
2022-09-22,ER,523.0,0.0,140.0,0.0,0.0,5.0,,,667.0,
2022-09-22,NER,12.0,29.0,29.0,0.0,0.0,1.0,,,71.0,
2022-09-22,NR,642.0,17.0,342.0,22.0,29.0,136.0,,,1188.0,
2022-09-22,SR,476.0,8.0,172.0,48.0,42.0,317.0,,,1064.0,
2022-09-22,WR,1019.0,2.0,107.0,5.0,40.0,172.0,,,1344.0,
2022-09-23,ER,518.0,0.0,140.0,0.0,0.0,5.0,,,663.0,
2022-09-23,NER,11.0,29.0,32.0,0.0,0.0,1.0,,,72.0,
2022-09-23,NR,579.0,15.0,349.0,22.0,30.0,135.0,,,1129.0,
2022-09-23,SR,469.0,8.0,179.0,40.0,51.0,320.0,,,1066.0,
2022-09-23,WR,988.0,2.0,107.0,9.0,40.0,200.0,,,1345.0,
2022-09-24,ER,508.0,0.0,138.0,0.0,0.0,5.0,,,651.0,
2022-09-24,NER,12.0,28.0,33.0,0.0,0.0,1.0,,,74.0,
2022-09-24,NR,546.0,12.0,328.0,23.0,29.0,141.0,,,1080.0,
2022-09-24,SR,470.0,7.0,178.0,42.0,43.0,290.0,,,1030.0,
2022-09-24,WR,988.0,2.0,108.0,12.0,40.0,199.0,,,1349.0,
2022-09-25,ER,501.0,0.0,138.0,0.0,0.0,5.0,,,644.0,
2022-09-25,NER,12.0,29.0,33.0,0.0,0.0,0.0,,,74.0,
2022-09-25,NR,527.0,12.0,298.0,25.0,28.0,151.0,,,1041.0,
2022-09-25,SR,472.0,8.0,180.0,48.0,46.0,229.0,,,983.0,
2022-09-25,WR,1010.0,2.0,105.0,13.0,40.0,133.0,,,1302.0,
2022-09-26,ER,556.0,0.0,141.0,0.0,0.0,5.0,,,701.0,
2022-09-26,NER,14.0,29.0,33.0,0.0,0.0,1.0,,,77.0,
2022-09-26,NR,598.0,15.0,334.0,28.0,25.0,129.0,,,1128.0,
2022-09-26,SR,511.0,8.0,180.0,55.0,56.0,179.0,,,989.0,
2022-09-26,WR,1118.0,4.0,106.0,13.0,40.0,77.0,,,1358.0,
2022-09-27,ER,544.0,0.0,141.0,0.0,0.0,5.0,,,691.0,
2022-09-27,NER,13.0,28.0,29.0,0.0,0.0,1.0,,,71.0,
2022-09-27,NR,636.0,14.0,335.0,28.0,25.0,139.0,,,1177.0,
2022-09-27,SR,520.0,9.0,171.0,56.0,59.0,201.0,,,1016.0,
2022-09-27,WR,1122.0,4.0,107.0,13.0,40.0,79.0,,,1365.0,
2022-09-28,ER,563.0,0.0,134.0,0.0,0.0,5.0,,,702.0,
2022-09-28,NER,14.0,29.0,27.0,0.0,0.0,1.0,,,71.0,
2022-09-28,NR,680.0,14.0,316.0,28.0,25.0,142.0,,,1204.0,
2022-09-28,SR,521.0,9.0,153.0,52.0,60.0,243.0,,,1038.0,
2022-09-28,WR,1138.0,4.0,104.0,13.0,40.0,85.0,,,1384.0,
2022-09-29,ER,578.0,0.0,135.0,0.0,0.0,5.0,,,717.0,
2022-09-29,NER,14.0,28.0,27.0,0.0,0.0,1.0,,,69.0,
2022-09-29,NR,692.0,14.0,296.0,25.0,25.0,141.0,,,1192.0,
2022-09-29,SR,529.0,8.0,156.0,59.0,48.0,230.0,,,1030.0,
2022-09-29,WR,1133.0,4.0,102.0,9.0,40.0,93.0,,,1381.0,
2022-09-30,ER,584.0,0.0,132.0,0.0,0.0,5.0,,,721.0,
2022-09-30,NER,13.0,29.0,29.0,0.0,0.0,1.0,,,71.0,
2022-09-30,NR,692.0,14.0,288.0,25.0,25.0,144.0,,,1187.0,
2022-09-30,SR,512.0,9.0,139.0,60.0,63.0,250.0,,,1032.0,
2022-09-30,WR,1132.0,3.0,98.0,9.0,40.0,104.0,,,1386.0,
2022-10-01,ER,577.0,0.0,127.0,0.0,0.0,5.0,,,710.0,
2022-10-01,NER,13.0,29.0,28.0,0.0,0.0,1.0,,,71.0,
2022-10-01,NR,708.0,13.0,271.0,23.0,25.0,159.0,,,1198.0,
2022-10-01,SR,452.0,9.0,134.0,51.0,64.0,280.0,,,990.0,
2022-10-01,WR,1079.0,2.0,101.0,7.0,40.0,118.0,,,1347.0,
2022-10-02,ER,551.0,0.0,123.0,0.0,0.0,6.0,,,680.0,
2022-10-02,NER,11.0,30.0,26.0,0.0,0.0,1.0,,,67.0,
2022-10-02,NR,680.0,13.0,267.0,21.0,26.0,160.0,,,1166.0,
2022-10-02,SR,393.0,8.0,132.0,49.0,64.0,292.0,,,938.0,
2022-10-02,WR,1037.0,2.0,98.0,7.0,40.0,114.0,,,1298.0,
2022-10-03,ER,587.0,0.0,126.0,0.0,0.0,4.0,,,717.0,
2022-10-03,NER,13.0,29.0,25.0,0.0,0.0,0.0,,,67.0,
2022-10-03,NR,735.0,14.0,252.0,22.0,29.0,146.0,,,1197.0,
2022-10-03,SR,563.0,11.0,166.0,46.0,64.0,267.0,,,1117.0,
2022-10-03,WR,1081.0,3.0,104.0,10.0,40.0,99.0,,,1337.0,
2022-10-04,ER,592.0,0.0,132.0,0.0,0.0,4.0,,,727.0,
2022-10-04,NER,13.0,30.0,25.0,0.0,0.0,1.0,,,69.0,
2022-10-04,NR,687.0,12.0,245.0,22.0,30.0,137.0,,,1133.0,
2022-10-04,SR,455.0,8.0,157.0,47.0,64.0,230.0,,,961.0,
2022-10-04,WR,1084.0,2.0,102.0,11.0,40.0,109.0,,,1347.0,
2022-10-05,ER,559.0,0.0,143.0,0.0,0.0,5.0,,,706.0,
2022-10-05,NER,12.0,30.0,31.0,0.0,0.0,1.0,,,73.0,
2022-10-05,NR,681.0,12.0,234.0,23.0,30.0,133.0,,,1113.0,
2022-10-05,SR,422.0,7.0,155.0,45.0,64.0,210.0,,,902.0,
2022-10-05,WR,1032.0,2.0,96.0,12.0,40.0,119.0,,,1301.0,
2022-10-06,ER,558.0,0.0,143.0,0.0,0.0,4.0,,,705.0,
2022-10-06,NER,12.0,31.0,34.0,0.0,0.0,1.0,,,77.0,
2022-10-06,NR,656.0,11.0,233.0,25.0,30.0,130.0,,,1084.0,
2022-10-06,SR,434.0,7.0,151.0,50.0,64.0,216.0,,,922.0,
2022-10-06,WR,1063.0,2.0,102.0,13.0,40.0,104.0,,,1324.0,
2022-10-07,ER,564.0,0.0,139.0,0.0,0.0,5.0,,,708.0,
2022-10-07,NER,12.0,30.0,33.0,0.0,0.0,1.0,,,76.0,
2022-10-07,NR,648.0,6.0,227.0,25.0,30.0,137.0,,,1072.0,
2022-10-07,SR,433.0,6.0,151.0,54.0,64.0,206.0,,,914.0,
2022-10-07,WR,1052.0,3.0,103.0,13.0,40.0,94.0,,,1305.0,
2022-10-08,ER,561.0,0.0,131.0,0.0,0.0,5.0,,,697.0,
2022-10-08,NER,12.0,29.0,32.0,0.0,0.0,1.0,,,74.0,
2022-10-08,NR,612.0,5.0,226.0,24.0,30.0,134.0,,,1031.0,
2022-10-08,SR,407.0,6.0,165.0,53.0,64.0,184.0,,,879.0,
2022-10-08,WR,1056.0,3.0,104.0,15.0,40.0,87.0,,,1305.0,
2022-10-09,ER,540.0,0.0,136.0,0.0,0.0,5.0,,,681.0,
2022-10-09,NER,11.0,30.0,34.0,0.0,0.0,0.0,,,75.0,
2022-10-09,NR,578.0,4.0,223.0,24.0,30.0,129.0,,,988.0,
2022-10-09,SR,415.0,6.0,165.0,49.0,64.0,113.0,,,813.0,
2022-10-09,WR,1035.0,2.0,105.0,10.0,40.0,71.0,,,1262.0,
2022-10-11,ER,542.0,0.0,132.0,0.0,0.0,5.0,,,678.0,
2022-10-11,NER,12.0,28.0,36.0,0.0,0.0,0.0,,,77.0,
2022-10-11,NR,583.0,7.0,224.0,25.0,30.0,123.0,,,993.0,
2022-10-11,SR,470.0,6.0,152.0,41.0,68.0,144.0,,,882.0,
2022-10-11,WR,1039.0,3.0,112.0,12.0,36.0,64.0,,,1264.0,
2022-10-12,ER,553.0,0.0,141.0,0.0,0.0,5.0,,,698.0,
2022-10-12,NER,12.0,28.0,35.0,0.0,0.0,0.0,,,76.0,
2022-10-12,NR,596.0,7.0,238.0,25.0,30.0,130.0,,,1027.0,
2022-10-12,SR,461.0,6.0,158.0,45.0,67.0,137.0,,,875.0,
2022-10-12,WR,1030.0,4.0,108.0,12.0,35.0,65.0,,,1254.0,
2022-10-13,ER,559.0,0.0,145.0,0.0,0.0,5.0,,,709.0,
2022-10-13,NER,9.0,29.0,33.0,0.0,0.0,1.0,,,72.0,
2022-10-13,NR,600.0,7.0,224.0,26.0,30.0,130.0,,,1018.0,
2022-10-13,SR,460.0,6.0,151.0,41.0,69.0,141.0,,,868.0,
2022-10-13,WR,1039.0,3.0,105.0,14.0,35.0,90.0,,,1286.0,
2022-10-14,ER,560.0,0.0,144.0,0.0,0.0,5.0,,,710.0,
2022-10-14,NER,9.0,29.0,32.0,0.0,0.0,1.0,,,71.0,
2022-10-14,NR,597.0,7.0,213.0,25.0,31.0,132.0,,,1005.0,
2022-10-14,SR,456.0,7.0,134.0,41.0,69.0,167.0,,,873.0,
2022-10-14,WR,1021.0,3.0,101.0,14.0,36.0,102.0,,,1277.0,
2022-10-15,ER,559.0,0.0,129.0,0.0,0.0,6.0,,,694.0,
2022-10-15,NER,12.0,24.0,30.0,0.0,0.0,1.0,,,66.0,
2022-10-15,NR,611.0,5.0,207.0,25.0,31.0,134.0,,,1012.0,
2022-10-15,SR,437.0,6.0,145.0,41.0,69.0,149.0,,,847.0,
2022-10-15,WR,996.0,2.0,97.0,16.0,36.0,115.0,,,1262.0,
2022-10-16,ER,543.0,0.0,120.0,0.0,0.0,6.0,,,669.0,
2022-10-16,NER,12.0,23.0,26.0,0.0,0.0,1.0,,,62.0,
2022-10-16,NR,573.0,5.0,200.0,25.0,31.0,129.0,,,962.0,
2022-10-16,SR,404.0,6.0,147.0,37.0,69.0,146.0,,,808.0,
2022-10-16,WR,986.0,3.0,95.0,16.0,36.0,104.0,,,1238.0,
2022-10-17,ER,570.0,0.0,120.0,0.0,0.0,5.0,,,695.0,
2022-10-17,NER,13.0,30.0,24.0,0.0,0.0,1.0,,,67.0,
2022-10-17,NR,612.0,8.0,189.0,25.0,31.0,125.0,,,989.0,
2022-10-17,SR,442.0,6.0,157.0,34.0,61.0,152.0,,,852.0,
2022-10-17,WR,1047.0,5.0,95.0,16.0,36.0,88.0,,,1286.0,
2022-10-18,ER,569.0,0.0,121.0,0.0,0.0,5.0,,,695.0,
2022-10-18,NER,13.0,30.0,22.0,0.0,0.0,1.0,,,66.0,
2022-10-18,NR,631.0,8.0,180.0,24.0,31.0,127.0,,,1000.0,
2022-10-18,SR,459.0,7.0,152.0,45.0,60.0,190.0,,,912.0,
2022-10-18,WR,1059.0,4.0,82.0,17.0,36.0,75.0,,,1272.0,
2022-10-19,ER,565.0,0.0,114.0,0.0,0.0,5.0,,,685.0,
2022-10-19,NER,12.0,30.0,22.0,0.0,0.0,1.0,,,65.0,
2022-10-19,NR,631.0,13.0,175.0,21.0,31.0,137.0,,,1006.0,
2022-10-19,SR,471.0,7.0,154.0,50.0,61.0,184.0,,,927.0,
2022-10-19,WR,1059.0,4.0,92.0,16.0,36.0,78.0,,,1286.0,
2022-10-20,ER,544.0,0.0,112.0,0.0,0.0,5.0,,,661.0,
2022-10-20,NER,12.0,29.0,22.0,0.0,0.0,1.0,,,64.0,
2022-10-20,NR,631.0,14.0,169.0,22.0,31.0,141.0,,,1009.0,
2022-10-20,SR,469.0,7.0,159.0,48.0,68.0,166.0,,,917.0,
2022-10-20,WR,1089.0,4.0,95.0,16.0,36.0,73.0,,,1312.0,
2022-10-21,ER,545.0,0.0,104.0,0.0,0.0,5.0,,,654.0,
2022-10-21,NER,12.0,30.0,21.0,0.0,0.0,1.0,,,64.0,
2022-10-21,NR,641.0,12.0,176.0,26.0,31.0,127.0,,,1012.0,
2022-10-21,SR,484.0,7.0,148.0,44.0,70.0,160.0,,,913.0,
2022-10-21,WR,1050.0,2.0,83.0,14.0,38.0,108.0,,,1296.0,
2022-10-22,ER,545.0,0.0,98.0,0.0,0.0,6.0,,,648.0,
2022-10-22,NER,12.0,30.0,20.0,0.0,0.0,1.0,,,62.0,
2022-10-22,NR,622.0,12.0,176.0,28.0,31.0,129.0,,,997.0,
2022-10-22,SR,463.0,6.0,138.0,56.0,69.0,182.0,,,913.0,
2022-10-22,WR,1006.0,2.0,54.0,14.0,40.0,127.0,,,1243.0,
2022-10-23,ER,530.0,0.0,95.0,0.0,0.0,6.0,,,631.0,
2022-10-23,NER,11.0,30.0,20.0,0.0,0.0,1.0,,,61.0,
2022-10-23,NR,568.0,12.0,178.0,28.0,31.0,122.0,,,939.0,
2022-10-23,SR,398.0,6.0,143.0,54.0,66.0,206.0,,,873.0,
2022-10-23,WR,944.0,2.0,51.0,14.0,41.0,92.0,,,1145.0,
2022-10-24,ER,468.0,0.0,96.0,0.0,0.0,6.0,,,570.0,
2022-10-24,NER,10.0,27.0,20.0,0.0,0.0,0.0,,,57.0,
2022-10-24,NR,514.0,12.0,175.0,27.0,31.0,124.0,,,882.0,
2022-10-24,SR,346.0,7.0,142.0,53.0,66.0,193.0,,,806.0,
2022-10-24,WR,860.0,2.0,43.0,11.0,41.0,80.0,,,1037.0,
2022-10-25,ER,428.0,0.0,97.0,0.0,0.0,6.0,,,531.0,
2022-10-25,NER,9.0,23.0,31.0,0.0,0.0,0.0,,,63.0,
2022-10-25,NR,470.0,12.0,170.0,26.0,31.0,136.0,,,845.0,
2022-10-25,SR,340.0,7.0,138.0,51.0,68.0,194.0,,,798.0,
2022-10-25,WR,832.0,2.0,42.0,10.0,41.0,115.0,,,1042.0,
2022-10-26,ER,468.0,0.0,94.0,0.0,0.0,6.0,,,567.0,
2022-10-26,NER,8.0,28.0,34.0,0.0,0.0,0.0,,,70.0,
2022-10-26,NR,519.0,14.0,166.0,26.0,31.0,133.0,,,888.0,
2022-10-26,SR,409.0,6.0,148.0,57.0,70.0,191.0,,,882.0,
2022-10-26,WR,894.0,4.0,32.0,10.0,41.0,90.0,,,1070.0,
2022-10-27,ER,503.0,0.0,91.0,0.0,0.0,5.0,,,599.0,
2022-10-27,NER,13.0,28.0,36.0,0.0,0.0,1.0,,,78.0,
2022-10-27,NR,570.0,16.0,164.0,24.0,30.0,132.0,,,935.0,
2022-10-27,SR,457.0,5.0,158.0,59.0,70.0,177.0,,,925.0,
2022-10-27,WR,971.0,4.0,44.0,10.0,39.0,81.0,,,1149.0,
2022-10-28,ER,539.0,0.0,83.0,0.0,0.0,5.0,,,627.0,
2022-10-28,NER,13.0,23.0,36.0,0.0,0.0,1.0,,,74.0,
2022-10-28,NR,608.0,15.0,163.0,23.0,26.0,124.0,,,958.0,
2022-10-28,SR,474.0,5.0,158.0,58.0,70.0,171.0,,,935.0,
2022-10-28,WR,1007.0,4.0,42.0,11.0,36.0,84.0,,,1184.0,
2022-10-29,ER,536.0,0.0,78.0,0.0,0.0,5.0,,,619.0,
2022-10-29,NER,13.0,23.0,33.0,0.0,0.0,1.0,,,69.0,
2022-10-29,NR,606.0,14.0,160.0,24.0,26.0,115.0,,,945.0,
2022-10-29,SR,448.0,4.0,154.0,56.0,70.0,193.0,,,926.0,
2022-10-29,WR,1032.0,3.0,36.0,12.0,36.0,100.0,,,1219.0,
2022-10-30,ER,513.0,0.0,73.0,0.0,0.0,6.0,,,591.0,
2022-10-30,NER,8.0,24.0,29.0,0.0,0.0,1.0,,,62.0,
2022-10-30,NR,591.0,12.0,151.0,25.0,26.0,119.0,,,924.0,
2022-10-30,SR,416.0,4.0,116.0,47.0,66.0,164.0,,,813.0,
2022-10-30,WR,1019.0,2.0,29.0,13.0,40.0,113.0,,,1214.0,
2022-10-31,ER,514.0,0.0,73.0,0.0,0.0,5.0,,,592.0,
2022-10-31,NER,10.0,24.0,27.0,0.0,0.0,1.0,,,61.0,
2022-10-31,NR,618.0,15.0,152.0,31.0,26.0,122.0,,,963.0,
2022-10-31,SR,474.0,5.0,141.0,53.0,70.0,198.0,,,941.0,
2022-10-31,WR,1061.0,4.0,37.0,13.0,41.0,101.0,,,1255.0,
2022-11-01,ER,548.0,0.0,72.0,0.0,0.0,5.0,,,626.0,
2022-11-01,NER,14.0,24.0,23.0,0.0,0.0,1.0,,,63.0,
2022-11-01,NR,626.0,14.0,150.0,34.0,26.0,129.0,,,979.0,
2022-11-01,SR,480.0,3.0,154.0,56.0,70.0,128.0,,,891.0,
2022-11-01,WR,1096.0,10.0,31.0,13.0,41.0,85.0,,,1275.0,
2022-11-02,ER,564.0,0.0,74.0,0.0,0.0,5.0,,,643.0,
2022-11-02,NER,15.0,25.0,23.0,0.0,0.0,1.0,,,63.0,
2022-11-02,NR,616.0,14.0,152.0,33.0,26.0,118.0,,,959.0,
2022-11-02,SR,476.0,3.0,159.0,51.0,70.0,133.0,,,892.0,
2022-11-02,WR,1125.0,5.0,36.0,12.0,40.0,86.0,,,1302.0,
2022-11-03,ER,568.0,0.0,69.0,0.0,0.0,5.0,,,642.0,
2022-11-03,NER,15.0,24.0,22.0,0.0,0.0,1.0,,,62.0,
2022-11-03,NR,623.0,15.0,147.0,30.0,26.0,137.0,,,978.0,
2022-11-03,SR,477.0,4.0,150.0,46.0,70.0,139.0,,,887.0,
2022-11-03,WR,1144.0,0.0,34.0,10.0,40.0,90.0,,,1318.0,
2022-11-04,ER,560.0,0.0,71.0,0.0,0.0,5.0,,,636.0,
